3.68534276558329  ,6.43724745530672   ,C
5.51089618077042  ,6.70755788876279   ,C
4.61302102289949  ,6.74795051819647   ,C
2.12366760861791  ,3.07595687031579   ,C
5.09848662196692  ,4.73096568072821   ,C
3.06056744219363  ,4.83016711158823   ,C
3.59945417191797  ,3.45505142991225   ,C
6.01679902631859  ,6.73922511092874   ,C
2.3534466879256   ,4.29801408764302   ,C
2.41859537748642  ,4.51802013797078   ,C
3.00374676889973  ,4.91616100322329   ,C
3.04618993135674  ,3.56861306161392   ,C
3.94715846254394  ,4.89042746630299   ,C
2.66494164813457  ,4.38204881009977   ,C
4.35626290990124  ,6.05943886461307   ,C
2.0323492286827   ,2.28785696218373   ,C
3.75709434852372  ,6.01677579691361   ,C
4.92209412150472  ,6.20027517636865   ,C
2.00936700498448  ,3.84007929268683   ,C
4.23036451636867  ,5.39722424055298   ,C
1.58208312581087  ,2.59854085122142   ,C
2.42544710168947  ,4.24702910812469   ,C
1.4919589426105   ,4.6209279828908    ,C
3.69300945301162  ,5.0238545599936    ,C
3.23571471826769  ,4.63782807513228   ,C
2.70205989888334  ,4.73788972691341   ,C
3.94319923899703  ,6.89202154375014   ,C
3.17742809150029  ,4.00109898552649   ,C
2.65606288790967  ,5.86036172611869   ,C
3.4930036346232   ,4.37980050341767   ,C
2.75101808770513  ,4.10836986226116   ,C
4.00899139071826  ,6.65323394925076   ,C
3.07743928312827  ,4.86376827940989   ,C
2.3831680062292   ,5.10713487969243   ,C
4.31927580748781  ,5.33748426887444   ,C
3.1606720086093   ,5.13229236689322   ,C
3.87332611978307  ,4.89882654234734   ,C
3.56568441706606  ,4.75266367895059   ,C
3.49854502338486  ,4.70509520452764   ,C
2.91515332091627  ,5.03219822418689   ,C
4.95134703045795  ,5.67143878349534   ,C
3.2636741806741   ,4.89618480289855   ,C
3.68039749291168  ,5.7106753426702    ,C
2.93077352912175  ,4.39092515908692   ,C
2.70950560097975  ,4.4089093915399    ,C
2.96167746905937  ,4.40942980939255   ,C
3.88342791823351  ,5.02825046010072   ,C
2.88335010943275  ,4.1579823963627    ,C
2.70901140985258  ,2.31833985758751   ,C
2.17339827494019  ,3.80572409240027   ,C
3.00318414845445  ,3.95973271783231   ,C
1.15481651429437  ,3.93205250754202   ,C
2.88016674926738  ,3.48940825968547   ,C
2.77600038756888  ,5.07999356255122   ,C
2.80125105537694  ,3.7602093455641    ,C
3.14579406021227  ,3.82851082686694   ,C
1.69011771590508  ,2.64098948901408   ,C
2.92539960224691  ,5.30466378776148   ,C
2.60717465080651  ,5.207705532943     ,C
4.75862152241529  ,5.64660639133592   ,C
4.11001751161151  ,4.75035098357681   ,C
1.00194511061712  ,3.00744535864268   ,C
4.11312163461325  ,5.96775681984944   ,C
4.17950164607839  ,5.74396046810143   ,C
1.97422968833288  ,4.47527395490756   ,C
1.43866947389463  ,3.91328675528955   ,C
3.80294785200935  ,5.17508227811833   ,C
1.43007011289158  ,3.05023452409206   ,C
4.16682370909316  ,3.97092733342317   ,C
3.04395036908124  ,4.69243902871993   ,C
3.46802341779211  ,4.77891595537206   ,C
3.13543875790027  ,5.83006382326059   ,C
2.48254112696336  ,4.33423801746955   ,C
3.26237089312475  ,4.77166071476048   ,C
2.09998224098075  ,4.04695236320218   ,C
3.78893468598514  ,5.41880210092481   ,C
4.2220655542354   ,5.56078229926216   ,C
3.67355388803475  ,5.35211736792507   ,C
2.54456500749616  ,5.08509111277653   ,C
2.46514588504392  ,4.71512642119158   ,C
3.95567893183803  ,5.40006024487127   ,C
4.16875823641482  ,5.52082980926731   ,C
1.91906939316156  ,5.69221014938139   ,C
4.58596327439162  ,6.96730113560234   ,C
3.31820241961575  ,6.81135729630972   ,C
5.80090013890787  ,7.25485100932074   ,C
2.88529502638237  ,4.88654041274585   ,C
3.61503651268593  ,3.99909330919132   ,C
4.48363759509621  ,6.03415349572039   ,C
2.82738147051106  ,3.81900889017475   ,C
4.04362851138042  ,5.47672180049909   ,C
2.75484279781084  ,4.10230327803145   ,C
3.09904220281302  ,5.58831645366655   ,C
3.02804225313558  ,4.52441046348184   ,C
