2.6857185638153   ,3.28576112204592  ,A
2.40457218755987  ,4.02738238399793  ,A
0.738887024546531 ,5.10844746376195  ,A
3.06488074594893  ,3.84911382267124  ,A
2.72667752880054  ,5.14721111699672  ,A
5.15780086657195  ,3.3542665744373   ,A
4.58062410471793  ,4.48737212555367  ,A
2.77930066970242  ,5.24551697476563  ,A
2.68829572123135  ,5.50735446217011  ,A
4.40673185257673  ,6.17879832426172  ,A
3.48931425700878  ,4.67181956175598  ,A
0.625035136572174 ,4.59323101504503  ,A
2.38013864448524  ,4.59023267200684  ,A
3.38909542023961  ,4.82070588692996  ,A
3.00985771142902  ,4.03006095526249  ,A
4.2297550195373   ,4.09275268906794  ,A
3.42111154878286  ,5.28400975722121  ,A
3.23710445356968  ,5.62662895418241  ,A
4.12853087161935  ,5.01155617436073  ,A
2.7353623894177   ,5.26743469014164  ,A
3.81962060142794  ,4.34054279139129  ,A
1.83811310499468  ,4.33419013731978  ,A
2.20496616270387  ,6.36433464763389  ,A
2.58583478423503  ,6.20361939879507  ,A
2.85475765495067  ,4.5137998706831   ,A
3.15922751281923  ,4.75242080678773  ,A
3.99969673482089  ,7.23000334825688  ,A
4.01655749234412  ,6.31865851779058  ,A
1.92241863051178  ,3.31010915845506  ,A
3.73709009722499  ,2.10906431504507  ,A
1.78153975419769  ,4.09116311282756  ,A
3.17513277081     ,5.43029342859685  ,A
4.4241012558252   ,3.89733907904358  ,A
2.85220795412284  ,6.49674717266581  ,A
3.98341589545888  ,3.07991493867974  ,A
4.18669513451504  ,3.24456949214189  ,A
2.59999892831328  ,5.22584216368931  ,A
4.94370212596761  ,4.81477044199557  ,A
2.54777158088493  ,5.24413480377013  ,A
3.46213243380878  ,5.90811558534445  ,A
2.34362413801183  ,2.41631480867559  ,A
3.49171065085299  ,4.26719992135516  ,A
4.72338257895265  ,4.29526679821067  ,A
3.46329368648904  ,4.44699938027608  ,A
4.37704901457388  ,5.21765857057539  ,A
2.65529835158652  ,4.43091355961321  ,A
3.64445613759966  ,4.22049113769253  ,A
2.70423375417233  ,4.36702910612082  ,A
4.3856394426481   ,3.28237514519144  ,A
3.39638328408163  ,6.52841352701812  ,A
5.61919517911219  ,4.26980875755256  ,A
3.60354577394753  ,6.55230156965708  ,A
